-190;74;47;1597558861982;world_nether
-193;70;174;1597623258039;world_nether
-193;70;180;1597623252585;world_nether
-190;74;52;1597558870969;world_nether
-187;70;174;1597623235209;world_nether
-190;74;56;1597558874764;world_nether
-187;70;180;1597623244866;world_nether
-190;74;60;1597558877985;world_nether
-190;74;64;1597558883130;world_nether
-190;74;3;1597558796570;world_nether
-190;74;68;1597558901124;world_nether
-190;74;7;1597558799218;world_nether
-190;74;72;1597558909222;world_nether
-190;74;11;1597558801433;world_nether
-190;74;76;1597558912979;world_nether
-190;74;15;1597558811977;world_nether
-190;74;80;1597558920477;world_nether
-190;74;19;1597558824432;world_nether
-190;74;84;1597558923974;world_nether
-190;74;23;1597558833668;world_nether
-190;74;27;1597558836333;world_nether
-190;74;31;1597558839285;world_nether
-190;74;35;1597558843234;world_nether
-190;74;39;1597558849576;world_nether
-190;74;43;1597558855655;world_nether
