270;74;-88;1597267494578;world_nether
465;74;-88;1597267912697;world_nether
8;72;-88;1597553348475;world_nether
204;74;-88;1597267350032;world_nether
462;74;-88;1597267909103;world_nether
14;72;-91;1597553400612;world_nether
274;74;-88;1597267497927;world_nether
469;74;-88;1597267917101;world_nether
8;72;-91;1597553411220;world_nether
262;74;-88;1597267489379;world_nether
212;74;-88;1597267360882;world_nether
455;74;-88;1597267899006;world_nether
266;74;-88;1597267491729;world_nether
208;74;-88;1597267353332;world_nether
14;72;-88;1597553332677;world_nether
458;74;-88;1597267904262;world_nether
220;74;-88;1597267368379;world_nether
224;74;-88;1597267375331;world_nether
216;74;-88;1597267364679;world_nether
228;74;-88;1597267425686;world_nether
278;74;-88;1597267511662;world_nether
92;72;-82;1597440928487;world_nether
282;74;-88;1597267521158;world_nether
97;74;-88;1597268366898;world_nether
474;74;-88;1597267921154;world_nether
201;104;-86;1597314995451;world_nether
109;74;-88;1597266687787;world_nether
240;74;-88;1597267462580;world_nether
105;74;-88;1597266692696;world_nether
244;74;-88;1597267465959;world_nether
117;74;-88;1597266766035;world_nether
232;74;-88;1597267447162;world_nether
113;74;-88;1597266727631;world_nether
236;74;-88;1597267456133;world_nether
254;74;-88;1597267479081;world_nether
447;74;-88;1597267890254;world_nether
258;74;-88;1597267483440;world_nether
451;74;-88;1597267894452;world_nether
247;74;-88;1597267470411;world_nether
92;71;-82;1597440924506;world_nether
92;73;-82;1597440928937;world_nether
251;74;-88;1597267474638;world_nether
443;74;-88;1597267887586;world_nether
