-11;66;-357;1604431617728;world
-10;66;-358;1604431677178;world
-10;64;-358;1604431760218;world
-11;64;-357;1604431768423;world
-4;65;-357;1604431536879;world
-10;63;-353;1604431815617;world
-11;65;-354;1604431587126;world
-10;63;-358;1604431761721;world
-11;63;-357;1604431769019;world
-5;65;-358;1604431522307;world
-10;65;-353;1604431577875;world
-11;63;-354;1604431811672;world
-4;65;-354;1604431550777;world
-5;65;-353;1604431560505;world
-11;65;-357;1604431675230;world
-10;65;-358;1604431678473;world
-4;66;-357;1604431536329;world
-5;64;-358;1604431707775;world
-10;64;-353;1604431812279;world
-4;66;-354;1604431549893;world
-5;66;-353;1604431559627;world
-4;64;-357;1604431708369;world
-11;66;-354;1604431586728;world
-5;66;-358;1604431520532;world
-10;66;-353;1604431577494;world
-11;64;-354;1604431810971;world
-4;64;-354;1604431717228;world
-5;64;-353;1604431821778;world
