805;77;-604;1597372424477;world
726;82;-611;1597458791561;world
726;82;-597;1597458595660;world
777;88;-636;1597330484489;world
805;78;-609;1597372034427;world
774;81;-605;1597326470507;world
805;78;-604;1597372428322;world
726;83;-611;1604363170024;world
721;73;-614;1597285981007;world
726;83;-597;1604363133830;world
772;78;-615;1597318730773;world
