-2740;65;194;1597359468320;world
-2743;63;195;1597359501667;world
-2739;63;191;1597359506627;world
-2744;65;195;1597359503887;world
-2741;67;194;1597359620565;world
-2741;67;193;1597359604201;world
-2741;67;195;1597359625171;world
-2741;67;190;1597359605253;world
-2741;67;189;1597359605603;world
-2747;63;194;1597359456779;world
-2741;67;192;1597359604617;world
-2740;65;188;1597359462516;world
-2741;67;191;1597359604966;world
-2747;63;188;1597359453823;world
-2748;65;191;1597359499322;world
-2741;67;188;1597359614682;world
-2741;67;187;1597359628102;world
-2745;68;187;1597359647800;world
-2745;68;189;1597359646003;world
-2745;68;188;1597359646633;world
-2743;64;195;1597359501979;world
-2739;64;191;1597359506928;world
-2740;66;194;1597359689049;world
-2745;68;195;1597359660453;world
-2740;66;188;1597359687468;world
-2745;68;194;1597359659652;world
-2747;64;194;1597359457173;world
-2745;68;191;1597359645301;world
-2747;64;188;1597359454278;world
-2745;68;190;1597359645650;world
-2745;68;193;1597359644622;world
-2745;68;192;1597359645004;world
-2746;67;187;1597359629900;world
-2747;65;188;1597359464536;world
-2746;67;189;1597359611383;world
-2746;67;188;1597359613653;world
-2740;63;194;1597359459369;world
-2740;63;188;1597359450828;world
-2744;63;195;1597359502886;world
-2743;65;195;1597359503624;world
-2739;65;191;1597359507572;world
-2747;65;194;1597359466376;world
-2746;67;195;1597359633301;world
-2746;67;194;1597359619653;world
-2746;67;191;1597359610372;world
-2746;67;190;1597359610802;world
-2748;63;191;1597359497022;world
-2746;67;193;1597359609651;world
-2746;67;192;1597359610004;world
-2747;66;188;1597359697349;world
-2740;64;194;1597359459832;world
-2742;68;195;1597359662052;world
-2744;64;195;1597359503115;world
-2742;68;192;1597359652103;world
-2742;68;191;1597359652752;world
-2747;66;194;1597359693849;world
-2740;64;188;1597359451322;world
-2742;68;194;1597359661186;world
-2742;68;193;1597359651749;world
-2742;68;188;1597359653884;world
-2742;68;187;1597359654551;world
-2742;68;190;1597359653115;world
-2748;64;191;1597359497567;world
-2742;68;189;1597359653404;world
