-1418;100;1696;1597638881567;world
-1423;123;1692;1597717855621;world
-1409;86;1678;1597632301723;world
-1410;117;1678;1597716034270;world
-1409;86;1679;1597632656476;world
-1409;86;1680;1597632656150;world
-1409;86;1681;1597632655855;world
-1413;78;1678;1597604081510;world
-1409;86;1682;1597632244343;world
-1414;109;1678;1597712580312;world
-1413;78;1679;1597630680071;world
-1409;86;1683;1597632648797;world
-1413;78;1680;1597630680344;world
-1409;86;1684;1597632649468;world
-1413;78;1681;1597630680618;world
-1409;86;1685;1597632647815;world
-1413;78;1682;1597630669707;world
-1409;86;1686;1597632647473;world
-1423;124;1674;1597720148211;world
-1413;78;1683;1597630682424;world
-1409;86;1687;1597632647171;world
-1423;124;1675;1597720146099;world
-1413;78;1684;1597630683028;world
-1409;86;1688;1597632241447;world
-1423;124;1676;1597720145810;world
-1413;78;1685;1597630683617;world
-1409;86;1689;1597632641176;world
-1423;124;1677;1597720145500;world
-1413;78;1686;1597630684226;world
-1409;86;1690;1597632640748;world
-1422;93;1678;1597635985399;world
-1423;124;1678;1597717875173;world
-1413;78;1687;1597630684968;world
-1409;86;1691;1597632640369;world
-1406;125;1695;1597721812253;world
-1413;78;1688;1597630661667;world
-1409;86;1692;1597632238395;world
-1410;117;1692;1597716059956;world
-1413;78;1689;1597630686574;world
-1404;64;1667;1597545368820;world
-1413;78;1690;1597630686271;world
-1413;78;1691;1597630686015;world
-1413;78;1692;1597604055634;world
-1414;109;1692;1597712595410;world
-1532;63;1778;1604443922507;world
-1532;63;1777;1604443942503;world
-1532;63;1776;1604443942906;world
-1404;64;1673;1597545379378;world
-1532;63;1775;1604443943303;world
-1404;64;1674;1597546080366;world
-1532;63;1774;1604443943609;world
-1404;64;1675;1597546080014;world
-1532;63;1773;1604443944002;world
-1404;64;1676;1597546079669;world
-1532;63;1772;1604443946255;world
-1423;122;1690;1597717895825;world
-1421;126;1692;1597719757704;world
-1423;122;1691;1597717896004;world
-1422;91;1692;1597636055108;world
-1423;122;1692;1597717855117;world
-1423;122;1693;1597718670398;world
-1423;122;1694;1597718671443;world
-1412;112;1674;1597713957773;world
-1408;120;1678;1597717498982;world
-1423;122;1695;1597718672245;world
-1409;85;1678;1597632301295;world
-1410;116;1678;1597716034107;world
-1409;85;1679;1597632608052;world
-1409;85;1680;1597632776123;world
-1408;120;1682;1597717497379;world
-1409;85;1681;1597632607098;world
-1409;85;1682;1597632243676;world
-1418;100;1674;1597638950407;world
-1414;108;1678;1597711161398;world
-1419;64;1703;1597720700302;world
-1409;85;1683;1597632605554;world
-1409;85;1684;1597632775077;world
-1409;85;1685;1597632604702;world
-1409;85;1686;1597632774573;world
-1408;120;1688;1597717495581;world
-1409;85;1687;1597632601059;world
-1409;85;1688;1597632240848;world
-1409;85;1689;1597632597155;world
-1409;85;1690;1597632773470;world
-1422;92;1678;1597635985049;world
-1408;120;1692;1597717493980;world
-1423;123;1678;1597717874770;world
-1419;131;1682;1597777052385;world
-1409;85;1691;1597632596022;world
-1409;85;1692;1597632237795;world
-1410;116;1692;1597716059815;world
-1414;108;1692;1597711531779;world
-1419;131;1688;1597777054070;world
-1412;112;1696;1597713984528;world
-1406;125;1675;1597721976804;world
-1409;88;1674;1597634259602;world
-1409;88;1675;1597634259146;world
-1409;88;1676;1597634258775;world
-1409;88;1677;1597634258553;world
-1517;63;1785;1604443329051;world
-1409;88;1678;1597632303296;world
-1410;119;1678;1597717146832;world
-1421;64;1667;1597720053411;world
-1412;115;1678;1597716036065;world
-1413;80;1678;1597630423641;world
-1409;88;1682;1597632245295;world
-1416;107;1678;1597711839763;world
-1421;64;1673;1597546040465;world
-1417;72;1678;1597551994707;world
-1409;88;1688;1597632242397;world
-1422;95;1678;1597636988973;world
-1423;126;1678;1597719768055;world
-1423;126;1679;1597719767065;world
-1409;88;1692;1597632239345;world
-1410;119;1692;1597717142933;world
-1425;122;1678;1597718503848;world
-1423;126;1680;1597719766466;world
-1409;88;1693;1597634316228;world
-1423;126;1681;1597719765858;world
-1409;88;1694;1597634316467;world
-1412;115;1692;1597716062068;world
-1423;126;1682;1597719765254;world
-1409;88;1695;1597634316669;world
-1423;126;1683;1597719764672;world
-1409;88;1696;1597634317573;world
-1423;126;1684;1597719764070;world
