63;96;-156;1596130554318;world
336;93;-262;1597248092930;world
273;61;-178;1596131198339;world
196;73;-282;1598852554293;world
196;73;-281;1598852549193;world
273;61;-176;1596321796960;world
486;69;-313;1596137275257;world
486;69;-320;1596136842702;world
196;73;-290;1598852556641;world
196;73;-289;1598852556392;world
196;73;-288;1598852556193;world
136;77;-102;1596921543573;world
196;73;-287;1598852555991;world
196;73;-286;1598852555792;world
196;73;-285;1598852555587;world
196;73;-284;1598852555391;world
273;61;-181;1596131192639;world
196;73;-283;1598852555038;world
196;73;-298;1598852559692;world
336;92;-256;1597248080942;world
196;73;-297;1598852559494;world
136;77;-93;1596921256324;world
196;73;-296;1598852558992;world
63;96;-161;1596130561311;world
196;73;-295;1598852567791;world
196;73;-294;1598852567443;world
332;84;-256;1597247395782;world
196;73;-293;1598852557439;world
63;96;-166;1596130493563;world
196;73;-292;1598852557242;world
196;73;-291;1598852557041;world
196;73;-306;1598852504794;world
196;73;-305;1598852504592;world
196;73;-304;1598852504393;world
196;73;-303;1598852504192;world
149;72;-169;1597874188573;world
196;73;-302;1598852503795;world
162;66;-189;1597859086675;world
196;73;-301;1598852503243;world
162;66;-190;1597859116980;world
196;73;-300;1598852496035;world
336;92;-262;1597248092791;world
162;66;-191;1597859056131;world
196;73;-299;1598852561990;world
196;73;-314;1598852506643;world
273;64;-304;1597280937934;world
196;73;-313;1598852506438;world
196;73;-312;1598852506243;world
196;73;-311;1598852506041;world
230;75;-278;1597035990036;world
196;73;-310;1598852505842;world
196;73;-309;1598852505644;world
196;73;-308;1598852505396;world
196;73;-307;1598852504993;world
273;64;-311;1597280971810;world
196;73;-321;1598852508292;world
136;76;-102;1596921543175;world
332;83;-256;1597247395681;world
196;73;-320;1598852508894;world
264;73;-132;1596145806367;world
196;73;-319;1598852509193;world
230;75;-286;1597035965739;world
196;73;-318;1598852509394;world
196;73;-317;1598852509593;world
273;60;-181;1596131192281;world
196;73;-316;1598852510493;world
196;73;-315;1598852506842;world
162;66;-192;1597859026471;world
136;76;-93;1596921255725;world
162;66;-194;1597858634781;world
213;73;-281;1598852544141;world
162;66;-195;1597858632680;world
162;66;-196;1597858615624;world
336;91;-256;1597248080841;world
149;72;-179;1597874223801;world
337;64;-262;1597243823126;world
336;95;-262;1597248113227;world
337;64;-261;1597243613027;world
337;64;-258;1597243614075;world
332;87;-262;1597248050680;world
337;64;-257;1597243614526;world
63;98;-156;1596130555314;world
337;64;-260;1597243613324;world
337;64;-259;1597243613691;world
273;63;-176;1596321797710;world
367;59;-272;1597106212891;world
63;98;-166;1596130494566;world
273;63;-181;1596131193335;world
136;79;-102;1596921545374;world
273;63;-178;1596131199587;world
367;58;-259;1597106387043;world
336;94;-256;1597248102485;world
136;79;-93;1596921257326;world
63;98;-161;1596130562312;world
336;94;-262;1597248113139;world
63;97;-156;1596130554917;world
273;62;-178;1596131199087;world
273;62;-176;1596321797210;world
367;58;-272;1597106211136;world
63;97;-166;1596130493964;world
273;62;-181;1596131192985;world
136;78;-102;1596921544174;world
336;93;-256;1597248081041;world
63;97;-161;1596130561712;world
136;78;-93;1596921256726;world
337;66;-260;1597246559152;world
337;66;-259;1597246558491;world
337;66;-262;1597246560278;world
336;97;-262;1597248940477;world
337;66;-261;1597246559653;world
337;66;-256;1597246556752;world
336;97;-256;1597248928047;world
337;66;-258;1597246557893;world
332;89;-262;1597248068582;world
136;81;-86;1596921135947;world
337;66;-257;1597246557154;world
136;82;-102;1596921547076;world
136;82;-108;1596921419746;world
63;100;-166;1596130495572;world
320;64;-262;1597348643004;world
320;64;-256;1597348652522;world
136;81;-102;1596921546174;world
63;100;-156;1596130556314;world
136;81;-87;1596921131747;world
256;63;-175;1597669854585;world
256;63;-176;1597669861135;world
136;81;-93;1596921258324;world
63;100;-161;1596130563319;world
337;65;-261;1597246559552;world
337;65;-260;1597246559082;world
337;65;-262;1597246560129;world
336;96;-262;1597248113381;world
337;65;-257;1597246556975;world
367;60;-259;1597106386014;world
337;65;-256;1597246556726;world
336;96;-256;1597248102788;world
337;65;-259;1597246558327;world
256;63;-177;1597669861454;world
337;65;-258;1597246557687;world
332;88;-262;1597248068443;world
256;63;-178;1597669862083;world
367;60;-272;1597106214092;world
136;81;-108;1596921419245;world
136;81;-109;1596921445841;world
63;99;-166;1596130494968;world
136;80;-102;1596921545774;world
63;99;-156;1596130555911;world
367;59;-259;1597106379740;world
337;64;-256;1597243615194;world
336;95;-256;1597248102586;world
63;99;-161;1596130562711;world
136;80;-93;1596921257726;world
337;68;-258;1597246823653;world
332;91;-262;1597248089545;world
337;68;-257;1597246824304;world
337;68;-260;1597246822205;world
337;68;-259;1597246823005;world
337;68;-256;1597246825104;world
336;99;-256;1597248929275;world
209;73;-281;1598852544946;world
337;68;-262;1597246820904;world
